"anomaly_temp","unc_temp","abs_temperature_c","id_time","id_geography","id_climate"
-0.149,0.437,12.441,199001,4,4199001
1.142,0.297,16.362000000000002,199002,4,4199002
0.939,0.683,19.639,199003,4,4199003
0.853,0.481,23.233,199004,4,4199004
0.369,0.419,27.499,199005,4,4199005
1.857,0.406,33.327,199006,4,4199006
0.369,0.378,33.809,199007,4,4199007
0.341,0.382,33.311,199008,4,4199008
2.08,0.501,31.78,199009,4,4199009
2.338,0.351,26.158,199010,4,4199010
0.744,0.678,18.684,199011,4,4199011
-0.116,0.375,13.074,199012,4,4199012
-0.595,0.228,11.995,199101,4,4199101
-1.066,0.304,14.154,199102,4,4199102
0.266,0.284,18.966,199103,4,4199103
-0.223,0.205,22.157,199104,4,4199104
-1.307,0.366,25.823,199105,4,4199105
0.471,0.268,31.941,199106,4,4199106
0.939,0.213,34.379,199107,4,4199107
0.579,0.458,33.549,199108,4,4199108
0.802,0.281,30.502,199109,4,4199109
0.471,0.288,24.291,199110,4,4199110
-0.103,0.206,17.837,199111,4,4199111
-0.357,0.407,12.833,199112,4,4199112
-1.358,0.28,11.232,199201,4,4199201
0.104,0.23,15.324,199202,4,4199202
-0.938,0.304,17.762,199203,4,4199203
-0.46,0.321,21.919999999999998,199204,4,4199204
-0.719,0.319,26.410999999999998,199205,4,4199205
-0.809,0.201,30.660999999999998,199206,4,4199206
-0.396,0.357,33.044,199207,4,4199207
0.075,0.33,33.045,199208,4,4199208
0.271,0.306,29.971,199209,4,4199209
0.622,0.315,24.442,199210,4,4199210
-0.633,0.389,17.307000000000002,199211,4,4199211
0.675,0.346,13.865,199212,4,4199212
-1.324,0.483,11.266,199301,4,4199301
-1.157,0.268,14.063,199302,4,4199302
-0.3,0.293,18.4,199303,4,4199303
0.708,0.259,23.087999999999997,199304,4,4199304
0.409,0.316,27.538999999999998,199305,4,4199305
1.933,0.3,33.403,199306,4,4199306
1.077,0.185,34.516999999999996,199307,4,4199307
0.397,0.246,33.367,199308,4,4199308
0.58,0.323,30.279999999999998,199309,4,4199309
1.126,0.496,24.946,199310,4,4199310
1.093,0.738,19.033,199311,4,4199311
0.119,0.317,13.309,199312,4,4199312
-0.029,0.362,12.561,199401,4,4199401
-0.42,0.369,14.8,199402,4,4199402
1.161,0.267,19.861,199403,4,4199403
-0.437,0.307,21.942999999999998,199404,4,4199404
1.676,0.301,28.805999999999997,199405,4,4199405
1.338,0.247,32.808,199406,4,4199406
0.686,0.356,34.126,199407,4,4199407
0.952,0.402,33.922,199408,4,4199408
0.239,0.348,29.939,199409,4,4199409
0.571,0.239,24.391000000000002,199410,4,4199410
1.029,0.23,18.969,199411,4,4199411
-0.022,0.309,13.168,199412,4,4199412
-1.301,0.314,11.289,199501,4,4199501
0.728,0.226,15.948,199502,4,4199502
-0.173,0.241,18.527,199503,4,4199503
-0.338,0.226,22.041999999999998,199504,4,4199504
2.175,0.283,29.305,199505,4,4199505
0.466,0.203,31.936,199506,4,4199506
0.636,0.309,34.076,199507,4,4199507
1.554,0.282,34.524,199508,4,4199508
0.918,0.356,30.618,199509,4,4199509
0.56,0.249,24.38,199510,4,4199510
1.14,0.292,19.080000000000002,199511,4,4199511
2.267,0.407,15.456999999999999,199512,4,4199512
2.644,0.44,15.234,199601,4,4199601
-0.015,0.219,15.205,199602,4,4199602
0.791,0.298,19.491,199603,4,4199603
0.71,0.202,23.09,199604,4,4199604
1.167,0.275,28.297,199605,4,4199605
-0.538,0.29,30.932,199606,4,4199606
0.341,0.362,33.781,199607,4,4199607
1.329,0.297,34.299,199608,4,4199608
0.394,0.279,30.093999999999998,199609,4,4199609
-0.183,0.242,23.637,199610,4,4199610
0.241,0.275,18.181,199611,4,4199611
1.513,0.582,14.703,199612,4,4199612
1.652,0.473,14.241999999999999,199701,4,4199701
0.533,0.255,15.753,199702,4,4199702
-0.807,0.236,17.893,199703,4,4199703
-0.171,0.226,22.209,199704,4,4199704
1.19,0.262,28.32,199705,4,4199705
1.75,0.318,33.22,199706,4,4199706
1.161,0.315,34.601,199707,4,4199707
0.471,0.288,33.440999999999995,199708,4,4199708
0.595,0.27,30.294999999999998,199709,4,4199709
1.23,0.326,25.05,199710,4,4199710
1.271,0.384,19.211000000000002,199711,4,4199711
0.945,0.343,14.135,199712,4,4199712
0.941,0.297,13.531,199801,4,4199801
1.257,0.3,16.477,199802,4,4199802
-0.377,0.19,18.323,199803,4,4199803
2.592,0.201,24.971999999999998,199804,4,4199804
0.354,0.205,27.483999999999998,199805,4,4199805
1.144,0.288,32.614,199806,4,4199806
1.259,0.223,34.699,199807,4,4199807
1.235,0.213,34.205,199808,4,4199808
2.13,0.269,31.83,199809,4,4199809
0.433,0.305,24.253,199810,4,4199810
-0.102,0.4,17.838,199811,4,4199811
-0.376,0.216,12.814,199812,4,4199812
-0.019,0.425,12.571,199901,4,4199901
-2.228,0.358,12.992,199902,4,4199902
0.688,0.376,19.387999999999998,199903,4,4199903
2.504,0.32,24.884,199904,4,4199904
3.114,0.279,30.244,199905,4,4199905
2.238,0.262,33.708,199906,4,4199906
1.614,0.19,35.053999999999995,199907,4,4199907
2.01,0.231,34.98,199908,4,4199908
2.121,0.213,31.820999999999998,199909,4,4199909
2.622,0.276,26.442,199910,4,4199910
0.201,0.239,18.141000000000002,199911,4,4199911
-0.278,0.218,12.911999999999999,199912,4,4199912
-1.02,0.227,11.57,200001,4,4200001
-0.56,0.273,14.66,200002,4,4200002
1.472,0.198,20.172,200003,4,4200003
2.545,0.179,24.924999999999997,200004,4,4200004
2.086,0.382,29.215999999999998,200005,4,4200005
0.605,0.418,32.074999999999996,200006,4,4200006
1.171,0.204,34.611,200007,4,4200007
0.513,0.292,33.483,200008,4,4200008
0.905,0.222,30.605,200009,4,4200009
-0.294,0.212,23.526,200010,4,4200010
1.025,0.43,18.965,200011,4,4200011
1.378,0.487,14.568,200012,4,4200012
0.791,0.314,13.381,200101,4,4200101
-0.588,0.222,14.632000000000001,200102,4,4200102
3.765,0.197,22.465,200103,4,4200103
1.174,0.58,23.554,200104,4,4200104
1.049,0.181,28.179,200105,4,4200105
1.911,0.265,33.381,200106,4,4200106
1.714,0.21,35.153999999999996,200107,4,4200107
1.098,0.331,34.068,200108,4,4200108
2.077,0.46,31.777,200109,4,4200109
3.055,0.346,26.875,200110,4,4200110
0.928,0.239,18.868000000000002,200111,4,4200111
1.13,0.215,14.32,200112,4,4200112
0.003,0.456,12.593,200201,4,4200201
0.441,0.237,15.661000000000001,200202,4,4200202
1.553,0.212,20.253,200203,4,4200203
0.87,0.213,23.25,200204,4,4200204
1.671,0.27,28.801,200205,4,4200205
1.185,0.311,32.655,200206,4,4200206
1.875,0.426,35.315,200207,4,4200207
1.396,0.317,34.366,200208,4,4200208
1.437,0.199,31.137,200209,4,4200209
1.009,0.282,24.829,200210,4,4200210
0.782,0.408,18.722,200211,4,4200211
2.185,0.369,15.375,200212,4,4200212
0.461,0.5,13.051,200301,4,4200301
-0.634,0.42,14.586,200302,4,4200302
0.79,0.22,19.49,200303,4,4200303
1.473,0.189,23.852999999999998,200304,4,4200304
1.894,0.273,29.023999999999997,200305,4,4200305
1.492,0.313,32.961999999999996,200306,4,4200306
2.043,0.293,35.483,200307,4,4200307
0.977,0.262,33.946999999999996,200308,4,4200308
1.374,0.391,31.073999999999998,200309,4,4200309
3.015,0.212,26.835,200310,4,4200310
1.058,0.377,18.998,200311,4,4200311
0.427,0.417,13.616999999999999,200312,4,4200312
0.865,0.329,13.455,200401,4,4200401
1.615,0.268,16.835,200402,4,4200402
1.053,0.482,19.753,200403,4,4200403
1.008,0.438,23.387999999999998,200404,4,4200404
-0.822,0.576,26.308,200405,4,4200405
0.86,0.392,32.33,200406,4,4200406
0.515,0.277,33.955,200407,4,4200407
1.482,0.533,34.452,200408,4,4200408
0.229,0.384,29.929,200409,4,4200409
2.722,0.411,26.542,200410,4,4200410
-0.382,0.287,17.558,200411,4,4200411
0.805,0.285,13.995,200412,4,4200412
-1.541,0.293,11.049,200501,4,4200501
-1.535,0.306,13.685,200502,4,4200502
1.814,0.349,20.514,200503,4,4200503
2.137,0.251,24.517,200504,4,4200504
3.116,0.211,30.246,200505,4,4200505
0.826,0.31,32.296,200506,4,4200506
1.994,0.25,35.434,200507,4,4200507
0.985,0.426,33.955,200508,4,4200508
0.632,0.351,30.332,200509,4,4200509
2.343,0.297,26.163,200510,4,4200510
1.403,0.345,19.343,200511,4,4200511
0.395,0.28,13.584999999999999,200512,4,4200512
-0.963,0.517,11.627,200601,4,4200601
-0.505,0.273,14.715,200602,4,4200602
1.701,0.213,20.401,200603,4,4200603
3.34,0.313,25.72,200604,4,4200604
2.44,0.354,29.57,200605,4,4200605
1.213,0.326,32.683,200606,4,4200606
1.11,0.393,34.55,200607,4,4200607
1.37,0.372,34.339999999999996,200608,4,4200608
0.199,0.236,29.899,200609,4,4200609
2.098,0.247,25.918,200610,4,4200610
0.98,0.262,18.92,200611,4,4200611
0.247,0.308,13.437,200612,4,4200612
1.314,0.351,13.904,200701,4,4200701
1.829,0.269,17.049,200702,4,4200702
-0.338,0.271,18.362,200703,4,4200703
1.073,0.412,23.453,200704,4,4200704
0.756,0.383,27.886,200705,4,4200705
1.359,0.373,32.829,200706,4,4200706
0.565,0.328,34.004999999999995,200707,4,4200707
0.883,0.346,33.853,200708,4,4200708
1.447,0.337,31.147,200709,4,4200709
1.579,0.298,25.399,200710,4,4200710
0.462,0.235,18.402,200711,4,4200711
0.182,0.262,13.372,200712,4,4200712
-0.384,0.258,12.206,200801,4,4200801
0.704,0.338,15.924000000000001,200802,4,4200802
1.265,0.339,19.965,200803,4,4200803
2.03,0.35,24.41,200804,4,4200804
1.368,0.335,28.497999999999998,200805,4,4200805
1.228,0.42,32.698,200806,4,4200806
1.523,0.615,34.963,200807,4,4200807
1.002,0.254,33.972,200808,4,4200808
1.603,0.3,31.303,200809,4,4200809
0.911,0.19,24.731,200810,4,4200810
-0.551,0.288,17.389000000000003,200811,4,4200811
-0.56,0.23,12.629999999999999,200812,4,4200812
0.06,0.341,12.65,200901,4,4200901
0.279,0.23,15.499,200902,4,4200902
1.294,0.314,19.994,200903,4,4200903
-0.181,0.23,22.198999999999998,200904,4,4200904
1.093,0.333,28.223,200905,4,4200905
1.463,0.478,32.933,200906,4,4200906
2.007,0.423,35.446999999999996,200907,4,4200907
1.244,0.328,34.214,200908,4,4200908
-0.29,0.274,29.41,200909,4,4200909
1.558,0.272,25.378,200910,4,4200910
0.865,0.183,18.805,200911,4,4200911
3,0.242,16.189999999999998,200912,4,4200912
2.288,0.31,14.878,201001,4,4201001
3.9,0.288,19.12,201002,4,4201002
2.999,0.277,21.698999999999998,201003,4,4201003
3.565,0.301,25.945,201004,4,4201004
1.22,0.286,28.349999999999998,201005,4,4201005
1.453,0.378,32.923,201006,4,4201006
1.7,0.318,35.14,201007,4,4201007
1.485,0.285,34.455,201008,4,4201008
1.195,0.24,30.895,201009,4,4201009
1.317,0.193,25.137,201010,4,4201010
1.279,0.238,19.219,201011,4,4201011
2.795,0.274,15.985,201012,4,4201012
1.635,0.334,14.225,201101,4,4201101
-0.93,0.219,14.290000000000001,201102,4,4201102
1.443,0.267,20.143,201103,4,4201103
2.054,0.196,24.433999999999997,201104,4,4201104
0.938,0.243,28.067999999999998,201105,4,4201105
0.718,0.313,32.188,201106,4,4201106
1.562,0.332,35.001999999999995,201107,4,4201107
1.099,0.356,34.068999999999996,201108,4,4201108
2.15,0.224,31.849999999999998,201109,4,4201109
0.12,0.158,23.94,201110,4,4201110
1.045,0.261,18.985,201111,4,4201111
0.089,0.28,13.279,201112,4,4201112
-1.077,0.173,11.513,201201,4,4201201
-3.027,0.215,12.193000000000001,201202,4,4201202
-0.282,0.246,18.418,201203,4,4201203
0.841,0.3,23.221,201204,4,4201204
2.184,0.281,29.314,201205,4,4201205
2.703,0.201,34.173,201206,4,4201206
1.799,0.282,35.239,201207,4,4201207
1.362,0.35,34.332,201208,4,4201208
1.206,0.299,30.906,201209,4,4201209
2.253,0.171,26.073,201210,4,4201210
2.335,0.348,20.275000000000002,201211,4,4201211
0.594,0.297,13.783999999999999,201212,4,4201212
0.077,0.328,12.667,201301,4,4201301
-0.922,0.286,14.298,201302,4,4201302
2.721,0.416,21.421,201303,4,4201303
1.92,0.338,24.299999999999997,201304,4,4201304
1.271,0.408,28.401,201305,4,4201305
0.834,0.203,32.304,201306,4,4201306
1.186,0.259,34.626,201307,4,4201307
0.381,0.347,33.351,201308,4,4201308
0.847,0.33,30.547,201309,4,4201309
3.174,0.21,26.994,201310,4,4201310
0.519,0.488,18.459,201311,4,4201311
-0.05,0.249,13.139999999999999,201312,4,4201312
1.644,0.251,14.234,201401,4,4201401
0.782,0.344,16.002000000000002,201402,4,4201402
0.038,0.298,18.738,201403,4,4201403
2.478,0.3,24.858,201404,4,4201404
2.118,0.296,29.247999999999998,201405,4,4201405
0.848,0.313,32.318,201406,4,4201406
1.748,0.3,35.187999999999995,201407,4,4201407
1.84,0.411,34.81,201408,4,4201408
2.605,0.302,32.305,201409,4,4201409
1.942,0.333,25.762,201410,4,4201410
2.017,0.502,19.957,201411,4,4201411
-0.092,0.391,13.097999999999999,201412,4,4201412
-0.667,0.279,11.923,201501,4,4201501
-0.581,0.294,14.639000000000001,201502,4,4201502
-0.719,0.313,17.980999999999998,201503,4,4201503
2.623,0.264,25.003,201504,4,4201504
3.018,0.401,30.148,201505,4,4201505
1.042,0.265,32.512,201506,4,4201506
0.895,0.292,34.335,201507,4,4201507
1.434,0.525,34.403999999999996,201508,4,4201508
1.282,0.257,30.982,201509,4,4201509
2.486,0.344,26.306,201510,4,4201510
0.861,0.253,18.801000000000002,201511,4,4201511
0.741,0.262,13.931,201512,4,4201512
0.368,0.236,23.188,199001,7,7199001
0.694,0.32,23.654,199002,7,7199002
0.593,0.377,23.733,199003,7,7199003
0.582,0.354,23.222,199004,7,7199004
1.264,0.22,22.294,199005,7,7199005
1.423,0.369,20.173000000000002,199006,7,7199006
1.034,0.249,19.584,199007,7,7199007
0.547,0.278,20.987000000000002,199008,7,7199008
0.367,0.455,23.157,199009,7,7199009
0.681,0.201,24.171,199010,7,7199010
1.405,0.486,24.525000000000002,199011,7,7199011
0.255,0.385,23.055,199012,7,7199012
0.176,0.708,22.996,199101,7,7199101
0.326,0.524,23.286,199102,7,7199102
0.778,0.544,23.918,199103,7,7199103
0.392,0.408,23.032,199104,7,7199104
1.432,0.476,22.462,199105,7,7199105
1.205,0.602,19.955,199106,7,7199106
0.608,0.193,19.158,199107,7,7199107
0.655,0.419,21.095000000000002,199108,7,7199108
0.354,0.319,23.144,199109,7,7199109
-0.258,0.323,23.232,199110,7,7199110
-0.092,0.386,23.028000000000002,199111,7,7199111
-0.136,0.303,22.664,199112,7,7199112
0.324,0.882,23.144000000000002,199201,7,7199201
0.715,1.152,23.675,199202,7,7199202
0.847,0.499,23.987000000000002,199203,7,7199203
0.75,0.937,23.39,199204,7,7199204
0.716,0.523,21.746000000000002,199205,7,7199205
0.771,0.298,19.521,199206,7,7199206
0.368,0.599,18.918,199207,7,7199207
0.093,0.561,20.533,199208,7,7199208
0.734,0.374,23.524,199209,7,7199209
0.813,0.251,24.302999999999997,199210,7,7199210
0.464,0.466,23.584,199211,7,7199211
1.135,0.475,23.935000000000002,199212,7,7199212
0.681,0.272,23.501,199301,7,7199301
0.262,0.522,23.222,199302,7,7199302
0.174,0.318,23.314,199303,7,7199303
0.352,0.227,22.992,199304,7,7199304
1.055,0.479,22.085,199305,7,7199305
1.381,1.055,20.131,199306,7,7199306
1.093,0.443,19.643,199307,7,7199307
0.603,0.272,21.043000000000003,199308,7,7199308
0.218,0.845,23.008,199309,7,7199309
0.716,0.991,24.206,199310,7,7199310
0.398,0.317,23.518,199311,7,7199311
0.704,0.4,23.504,199312,7,7199312
-0.07,0.468,22.75,199401,7,7199401
0.062,0.341,23.022000000000002,199402,7,7199402
0.744,0.411,23.884,199403,7,7199403
0.188,0.489,22.828,199404,7,7199404
0.799,0.342,21.829,199405,7,7199405
0.417,0.348,19.167,199406,7,7199406
0.179,0.458,18.729,199407,7,7199407
0.405,0.342,20.845000000000002,199408,7,7199408
0.59,0.261,23.38,199409,7,7199409
0.468,0.376,23.958,199410,7,7199410
0.989,0.365,24.109,199411,7,7199411
0.966,0.464,23.766000000000002,199412,7,7199412
1.441,0.482,24.261,199501,7,7199501
0.392,0.446,23.352,199502,7,7199502
0.61,0.575,23.75,199503,7,7199503
0.913,0.332,23.553,199504,7,7199504
1.232,0.276,22.262,199505,7,7199505
1.028,0.435,19.778,199506,7,7199506
1.143,0.321,19.693,199507,7,7199507
1.906,0.771,22.346,199508,7,7199508
0.816,0.305,23.605999999999998,199509,7,7199509
0.93,0.937,24.419999999999998,199510,7,7199510
1.393,0.474,24.513,199511,7,7199511
0.419,0.654,23.219,199512,7,7199512
0.187,0.314,23.007,199601,7,7199601
0.379,0.563,23.339000000000002,199602,7,7199602
0.516,0.607,23.656,199603,7,7199603
0.738,0.282,23.378,199604,7,7199604
1.175,0.184,22.205000000000002,199605,7,7199605
0.727,0.422,19.477,199606,7,7199606
0.181,0.347,18.731,199607,7,7199607
1.278,0.185,21.718,199608,7,7199608
0.772,0.4,23.561999999999998,199609,7,7199609
1.182,0.262,24.671999999999997,199610,7,7199610
0.161,1.014,23.281000000000002,199611,7,7199611
0.541,0.602,23.341,199612,7,7199612
-0.284,0.529,22.536,199701,7,7199701
-0.081,0.351,22.879,199702,7,7199702
-0.077,0.906,23.063,199703,7,7199703
-0.375,0.719,22.265,199704,7,7199704
-0.411,0.342,20.619,199705,7,7199705
0.837,0.557,19.587,199706,7,7199706
0.898,0.241,19.448,199707,7,7199707
1.389,0.214,21.829,199708,7,7199708
1.197,0.444,23.987,199709,7,7199709
0.909,0.525,24.398999999999997,199710,7,7199710
1.601,0.943,24.721,199711,7,7199711
1.217,0.589,24.017,199712,7,7199712
1.229,0.466,24.049,199801,7,7199801
1.862,0.3,24.822000000000003,199802,7,7199802
1.84,0.495,24.98,199803,7,7199803
1.672,0.339,24.312,199804,7,7199804
1.24,0.243,22.27,199805,7,7199805
1.93,0.602,20.68,199806,7,7199806
1.589,0.387,20.139,199807,7,7199807
1.142,0.316,21.582,199808,7,7199808
1.189,0.472,23.979,199809,7,7199809
1.396,0.56,24.886,199810,7,7199810
1.124,0.663,24.244,199811,7,7199811
0.437,0.676,23.237000000000002,199812,7,7199812
0.39,0.456,23.21,199901,7,7199901
0.831,0.883,23.791,199902,7,7199902
0.556,0.574,23.696,199903,7,7199903
0.815,1.097,23.455000000000002,199904,7,7199904
1.138,0.284,22.168,199905,7,7199905
1.528,0.385,20.278,199906,7,7199906
1.174,0.598,19.724,199907,7,7199907
1.103,0.511,21.543000000000003,199908,7,7199908
0.274,0.652,23.064,199909,7,7199909
-0.115,0.509,23.375,199910,7,7199910
0.842,0.341,23.962,199911,7,7199911
0.285,0.485,23.085,199912,7,7199912
0.195,0.517,23.015,200001,7,7200001
0.607,0.598,23.567,200002,7,7200002
0.329,0.183,23.469,200003,7,7200003
0.635,0.437,23.275000000000002,200004,7,7200004
1.063,0.387,22.093,200005,7,7200005
1.551,0.596,20.301,200006,7,7200006
0.854,0.688,19.404,200007,7,7200007
0.772,0.453,21.212,200008,7,7200008
0.888,0.422,23.678,200009,7,7200009
0.691,0.663,24.180999999999997,200010,7,7200010
0.845,0.441,23.965,200011,7,7200011
0.577,0.44,23.377000000000002,200012,7,7200012
1.09,0.603,23.91,200101,7,7200101
0.797,0.558,23.757,200102,7,7200102
0.742,0.325,23.882,200103,7,7200103
0.728,0.418,23.368000000000002,200104,7,7200104
0.961,0.424,21.991,200105,7,7200105
1.358,0.515,20.108,200106,7,7200106
0.652,0.787,19.202,200107,7,7200107
0.982,0.316,21.422,200108,7,7200108
1.074,0.926,23.864,200109,7,7200109
0.682,0.594,24.171999999999997,200110,7,7200110
0.833,0.483,23.953,200111,7,7200111
1.241,0.391,24.041,200112,7,7200112
1.147,0.397,23.967,200201,7,7200201
0.957,0.607,23.917,200202,7,7200202
0.993,1.095,24.133,200203,7,7200203
0.85,0.313,23.490000000000002,200204,7,7200204
1.115,0.413,22.145,200205,7,7200205
1.143,0.242,19.893,200206,7,7200206
1.909,0.471,20.459,200207,7,7200207
1.46,0.495,21.900000000000002,200208,7,7200208
0.692,0.763,23.482,200209,7,7200209
0.503,0.456,23.993,200210,7,7200210
0.68,0.308,23.8,200211,7,7200211
0.741,0.483,23.541,200212,7,7200212
1.244,0.657,24.064,200301,7,7200301
1.155,1.164,24.115000000000002,200302,7,7200302
1.034,0.313,24.174,200303,7,7200303
0.775,0.694,23.415,200304,7,7200304
1.242,0.613,22.272000000000002,200305,7,7200305
1.351,1.061,20.101,200306,7,7200306
1.287,0.545,19.837,200307,7,7200307
0.96,0.536,21.400000000000002,200308,7,7200308
1.13,0.341,23.919999999999998,200309,7,7200309
1.302,0.579,24.791999999999998,200310,7,7200310
1.231,0.395,24.351000000000003,200311,7,7200311
1.4,0.265,24.2,200312,7,7200312
1.144,1.229,23.964,200401,7,7200401
0.757,1.206,23.717000000000002,200402,7,7200402
0.656,0.835,23.796,200403,7,7200403
0.073,0.558,22.713,200404,7,7200404
0.021,1.074,21.051000000000002,200405,7,7200405
0.887,0.824,19.637,200406,7,7200406
0.347,0.285,18.897000000000002,200407,7,7200407
1.311,0.279,21.751,200408,7,7200408
0.489,0.627,23.279,200409,7,7200409
1.012,0.61,24.502,200410,7,7200410
1.445,0.515,24.565,200411,7,7200411
1.265,0.47,24.065,200412,7,7200412
1.365,1.043,24.185,200501,7,7200501
1.39,1.039,24.35,200502,7,7200502
1.441,0.394,24.581,200503,7,7200503
0.779,0.645,23.419,200504,7,7200504
1.34,0.777,22.37,200505,7,7200505
1.318,0.441,20.068,200506,7,7200506
1.136,0.438,19.686,200507,7,7200507
1.769,0.335,22.209,200508,7,7200508
1.072,0.412,23.862,200509,7,7200509
1.777,0.464,25.267,200510,7,7200510
1.613,0.528,24.733,200511,7,7200511
0.617,0.767,23.417,200512,7,7200512
0.174,0.527,22.994,200601,7,7200601
0.572,0.765,23.532,200602,7,7200602
0.55,0.561,23.69,200603,7,7200603
0.596,0.592,23.236,200604,7,7200604
0.025,0.562,21.055,200605,7,7200605
1.624,0.816,20.374,200606,7,7200606
1.485,0.573,20.035,200607,7,7200607
1.012,0.916,21.452,200608,7,7200608
0.363,0.668,23.153,200609,7,7200609
0.612,0.68,24.101999999999997,200610,7,7200610
0.714,0.325,23.834,200611,7,7200611
1.629,1.146,24.429000000000002,200612,7,7200612
1.716,0.67,24.536,200701,7,7200701
1.251,0.396,24.211000000000002,200702,7,7200702
1.629,0.465,24.769000000000002,200703,7,7200703
1.271,0.395,23.911,200704,7,7200704
1.27,0.533,22.3,200705,7,7200705
1.332,0.934,20.082,200706,7,7200706
1.386,0.677,19.936,200707,7,7200707
1.326,0.947,21.766000000000002,200708,7,7200708
1.027,0.478,23.817,200709,7,7200709
0.837,0.431,24.326999999999998,200710,7,7200710
1.364,0.584,24.484,200711,7,7200711
0.51,0.438,23.310000000000002,200712,7,7200712
0.666,0.658,23.486,200801,7,7200801
0.625,0.756,23.585,200802,7,7200802
0.293,0.385,23.433,200803,7,7200803
0.371,0.633,23.011,200804,7,7200804
1.161,0.321,22.191000000000003,200805,7,7200805
0.816,0.516,19.566,200806,7,7200806
0.956,0.318,19.506,200807,7,7200807
1.227,0.43,21.667,200808,7,7200808
1.103,0.477,23.893,200809,7,7200809
1.375,0.316,24.865,200810,7,7200810
0.928,0.445,24.048000000000002,200811,7,7200811
0.802,0.595,23.602,200812,7,7200812
0.698,0.717,23.518,200901,7,7200901
